passage_id,citation_label,chapter,chapter_title,passage_number,passage_word_count,sentiment,count,rate_per_1000_words,lexicon_source
ch03_p011,"Ch. 3: World War Two, passage 11",3,World War Two,11,238,negative,8,33.61344537815126,NRC lexicon via tidytext/textdata
ch03_p011,"Ch. 3: World War Two, passage 11",3,World War Two,11,238,positive,7,29.41176470588235,NRC lexicon via tidytext/textdata
ch03_p011,"Ch. 3: World War Two, passage 11",3,World War Two,11,238,sadness,6,25.210084033613445,NRC lexicon via tidytext/textdata
ch03_p011,"Ch. 3: World War Two, passage 11",3,World War Two,11,238,surprise,1,4.201680672268908,NRC lexicon via tidytext/textdata
ch03_p011,"Ch. 3: World War Two, passage 11",3,World War Two,11,238,trust,4,16.80672268907563,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,anger,0,0,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,anticipation,3,43.47826086956522,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,disgust,1,14.492753623188406,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,fear,0,0,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,joy,6,86.95652173913044,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,negative,0,0,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,positive,6,86.95652173913044,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,sadness,0,0,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,surprise,3,43.47826086956522,NRC lexicon via tidytext/textdata
ch03_p012,"Ch. 3: World War Two, passage 12",3,World War Two,12,69,trust,5,72.46376811594203,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,anger,0,0,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,anticipation,8,34.78260869565217,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,disgust,0,0,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,fear,1,4.3478260869565215,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,joy,4,17.391304347826086,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,negative,1,4.3478260869565215,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,positive,11,47.82608695652174,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,sadness,0,0,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,surprise,1,4.3478260869565215,NRC lexicon via tidytext/textdata
ch04_p001,"Ch. 4: My College Years BYU and Colombia, passage 1",4,My College Years BYU and Colombia,1,230,trust,12,52.17391304347826,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,anger,0,0,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,anticipation,3,13.513513513513514,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,disgust,0,0,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,fear,2,9.00900900900901,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,joy,1,4.504504504504505,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,negative,4,18.01801801801802,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,positive,8,36.03603603603604,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,sadness,2,9.00900900900901,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,surprise,0,0,NRC lexicon via tidytext/textdata
ch04_p002,"Ch. 4: My College Years BYU and Colombia, passage 2",4,My College Years BYU and Colombia,2,222,trust,4,18.01801801801802,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,anger,0,0,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,anticipation,8,32.128514056224894,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,disgust,2,8.032128514056224,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,fear,1,4.016064257028112,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,joy,5,20.080321285140563,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,negative,4,16.064257028112447,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,positive,10,40.16064257028113,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,sadness,2,8.032128514056224,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,surprise,3,12.048192771084338,NRC lexicon via tidytext/textdata
ch04_p003,"Ch. 4: My College Years BYU and Colombia, passage 3",4,My College Years BYU and Colombia,3,249,trust,8,32.128514056224894,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,anger,1,4.237288135593221,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,anticipation,9,38.13559322033898,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,disgust,2,8.474576271186441,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,fear,8,33.898305084745765,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,joy,7,29.661016949152543,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,negative,9,38.13559322033898,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,positive,19,80.50847457627118,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,sadness,7,29.661016949152543,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,surprise,3,12.711864406779663,NRC lexicon via tidytext/textdata
ch04_p004,"Ch. 4: My College Years BYU and Colombia, passage 4",4,My College Years BYU and Colombia,4,236,trust,15,63.559322033898304,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,anger,0,0,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,anticipation,5,21.73913043478261,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,disgust,2,8.695652173913043,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,fear,2,8.695652173913043,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,joy,4,17.391304347826086,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,negative,5,21.73913043478261,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,positive,8,34.78260869565217,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,sadness,6,26.08695652173913,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,surprise,1,4.3478260869565215,NRC lexicon via tidytext/textdata
ch04_p005,"Ch. 4: My College Years BYU and Colombia, passage 5",4,My College Years BYU and Colombia,5,230,trust,9,39.130434782608695,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,anger,0,0,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,anticipation,4,15.32567049808429,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,disgust,0,0,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,fear,0,0,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,joy,1,3.8314176245210727,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,negative,2,7.662835249042145,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,positive,17,65.13409961685824,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,sadness,0,0,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,surprise,0,0,NRC lexicon via tidytext/textdata
ch04_p006,"Ch. 4: My College Years BYU and Colombia, passage 6",4,My College Years BYU and Colombia,6,261,trust,11,42.145593869731805,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,anger,2,7.662835249042145,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,anticipation,10,38.314176245210724,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,disgust,1,3.8314176245210727,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,fear,2,7.662835249042145,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,joy,7,26.819923371647512,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,negative,3,11.494252873563218,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,positive,19,72.79693486590038,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,sadness,1,3.8314176245210727,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,surprise,1,3.8314176245210727,NRC lexicon via tidytext/textdata
ch04_p007,"Ch. 4: My College Years BYU and Colombia, passage 7",4,My College Years BYU and Colombia,7,261,trust,9,34.48275862068965,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,anger,2,8.620689655172413,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,anticipation,9,38.793103448275865,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,disgust,2,8.620689655172413,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,fear,3,12.931034482758621,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,joy,5,21.551724137931036,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,negative,5,21.551724137931036,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,positive,15,64.65517241379311,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,sadness,1,4.310344827586206,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,surprise,3,12.931034482758621,NRC lexicon via tidytext/textdata
ch04_p008,"Ch. 4: My College Years BYU and Colombia, passage 8",4,My College Years BYU and Colombia,8,232,trust,6,25.862068965517242,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,anger,0,0,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,anticipation,4,16.064257028112447,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,disgust,0,0,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,fear,0,0,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,joy,0,0,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,negative,2,8.032128514056224,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,positive,8,32.128514056224894,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,sadness,0,0,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,surprise,0,0,NRC lexicon via tidytext/textdata
ch04_p009,"Ch. 4: My College Years BYU and Colombia, passage 9",4,My College Years BYU and Colombia,9,249,trust,4,16.064257028112447,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,anger,0,0,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,anticipation,9,39.130434782608695,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,disgust,0,0,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,fear,2,8.695652173913043,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,joy,5,21.73913043478261,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,negative,0,0,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,positive,17,73.91304347826087,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,sadness,0,0,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,surprise,4,17.391304347826086,NRC lexicon via tidytext/textdata
ch04_p010,"Ch. 4: My College Years BYU and Colombia, passage 10",4,My College Years BYU and Colombia,10,230,trust,10,43.47826086956522,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,anger,3,12.875536480686696,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,anticipation,7,30.042918454935624,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,disgust,1,4.291845493562231,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,fear,2,8.583690987124463,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,joy,4,17.167381974248926,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,negative,5,21.459227467811157,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,positive,10,42.918454935622314,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,sadness,5,21.459227467811157,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,surprise,5,21.459227467811157,NRC lexicon via tidytext/textdata
ch04_p011,"Ch. 4: My College Years BYU and Colombia, passage 11",4,My College Years BYU and Colombia,11,233,trust,8,34.33476394849785,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,anger,1,4.032258064516129,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,anticipation,11,44.35483870967742,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,disgust,0,0,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,fear,4,16.129032258064516,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,joy,10,40.32258064516129,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,negative,4,16.129032258064516,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,positive,17,68.54838709677419,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,sadness,6,24.193548387096772,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,surprise,2,8.064516129032258,NRC lexicon via tidytext/textdata
ch04_p012,"Ch. 4: My College Years BYU and Colombia, passage 12",4,My College Years BYU and Colombia,12,248,trust,14,56.45161290322581,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,anger,3,12.195121951219512,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,anticipation,6,24.390243902439025,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,disgust,1,4.065040650406504,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,fear,2,8.130081300813009,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,joy,3,12.195121951219512,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,negative,2,8.130081300813009,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,positive,19,77.23577235772358,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,sadness,2,8.130081300813009,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,surprise,2,8.130081300813009,NRC lexicon via tidytext/textdata
ch04_p013,"Ch. 4: My College Years BYU and Colombia, passage 13",4,My College Years BYU and Colombia,13,246,trust,9,36.58536585365854,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,anger,3,12.448132780082986,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,anticipation,10,41.49377593360996,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,disgust,2,8.298755186721992,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,fear,5,20.74688796680498,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,joy,6,24.896265560165972,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,negative,8,33.19502074688797,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,positive,11,45.64315352697095,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,sadness,3,12.448132780082986,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,surprise,5,20.74688796680498,NRC lexicon via tidytext/textdata
ch04_p014,"Ch. 4: My College Years BYU and Colombia, passage 14",4,My College Years BYU and Colombia,14,241,trust,9,37.344398340248965,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,anger,0,0,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,anticipation,6,24.691358024691358,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,disgust,0,0,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,fear,0,0,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,joy,2,8.23045267489712,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,negative,2,8.23045267489712,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,positive,9,37.03703703703704,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,sadness,1,4.11522633744856,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,surprise,1,4.11522633744856,NRC lexicon via tidytext/textdata
ch04_p015,"Ch. 4: My College Years BYU and Colombia, passage 15",4,My College Years BYU and Colombia,15,243,trust,9,37.03703703703704,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,anger,5,19.607843137254903,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,anticipation,12,47.05882352941176,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,disgust,1,3.9215686274509802,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,fear,11,43.13725490196078,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,joy,5,19.607843137254903,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,negative,10,39.21568627450981,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,positive,22,86.27450980392156,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,sadness,3,11.76470588235294,NRC lexicon via tidytext/textdata
ch04_p016,"Ch. 4: My College Years BYU and Colombia, passage 16",4,My College Years BYU and Colombia,16,255,surprise,5,19.607843137254903,NRC lexicon via tidytext/textdata
